DEAL_ID,STAGE_CREATED_AT,PIPELINE_ID,PIPELINE_NAME,DEAL_STAGE_ID,STAGE_NAME,STAGE_DISPLAY_ORDER
11580321416,2023-02-09T14:21:17.516Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11580321416,2023-01-09T08:35:53.95Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11580321416,2023-01-06T10:02:30.993Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11580321416,2023-01-05T17:39:11.89Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11581366064,2023-03-30T14:35:39.085Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
11581366064,2023-02-16T15:59:06.527Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
11581366064,2023-02-01T19:47:01.282Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
11581366064,2023-01-17T18:32:35.429Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11581366064,2023-01-16T21:57:59.167Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11581366064,2023-01-05T00:18:26.293Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11583877923,2023-01-24T15:15:26.312Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11583877923,2023-01-05T00:31:45.4Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11588397643,2023-05-03T11:54:28.233Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11588397643,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11588397643,2023-03-03T23:01:38.617Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11588397643,2023-01-31T17:44:12.903Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11588397643,2023-01-10T16:04:22.493Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11592305709,2023-01-05T16:49:49.771Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11593861676,2023-02-10T13:27:07.327Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11593861676,2023-01-20T17:56:16.616Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11593861676,2023-01-05T19:06:22.107Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11604974975,2023-05-08T16:37:12.863Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11604974975,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11604974975,2023-03-03T23:01:26.442Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11604974975,2023-01-13T17:39:43.984Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11604974975,2023-01-11T21:24:13.195Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11606828633,2023-01-11T17:21:42.592Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11607191132,2023-02-24T15:39:21.295Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
11607191132,2023-02-17T13:15:57.529Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
11607191132,2023-01-26T07:39:59.612Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11607191132,2023-01-26T07:39:44.952Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11607191132,2023-01-25T12:22:13.437Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11626489983,2023-06-15T17:27:23.464Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11626489983,2023-05-26T12:37:03.636Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
11626489983,2023-05-24T17:34:36.525Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11626489983,2023-05-10T16:11:53.456Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11631593293,2023-03-10T15:38:29.711Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11631593293,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11631593293,2023-03-03T23:01:16.839Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11631593293,2023-02-28T13:48:15.114Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11631593293,2023-01-09T13:27:59.014Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11633143169,2023-01-09T12:03:43.255Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11634833245,2023-02-06T17:15:21.999Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11634833245,2023-01-25T20:12:40.919Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11634833245,2023-01-25T12:22:24.236Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11636893953,2023-03-10T16:50:16.545Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11636893953,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11636893953,2023-03-03T23:01:01.743Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11636893953,2023-01-13T19:55:09.976Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11636893953,2023-01-13T19:42:05.944Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11638529912,2023-07-10T10:40:45.875Z,default,Mid Market Pipeline,4b25ab61-cb79-435e-b40e-9fc1b873d6e0,Stalled,0
11638529912,2023-04-25T20:25:57.215Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
11638529912,2023-04-25T20:05:46.551Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
11638529912,2023-02-01T16:53:41.773Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11638529912,2023-02-01T16:05:58.092Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11638529912,2023-01-10T16:29:07.285Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11640772652,2023-01-11T16:47:58.832Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11640772652,2023-01-10T01:03:33.687Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11646982031,2023-01-19T09:33:46.931Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11646982031,2023-01-13T14:07:17.312Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11646982031,2023-01-10T16:50:24.48Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11650819658,2023-04-14T13:58:56.893Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11650819658,2023-02-01T07:57:20.002Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11650819658,2023-01-20T15:07:28.855Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11650819658,2023-01-17T17:17:06.079Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11660264048,2023-01-16T10:20:19.146Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11660348773,2023-02-08T10:43:20.779Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11673186325,2023-02-16T12:34:36.935Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11673186325,2023-01-31T21:19:56.882Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11673186325,2023-01-18T09:59:10.391Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11677468211,2023-01-20T08:05:34.079Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11677468211,2023-01-17T23:29:43.896Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11677468211,2023-01-12T18:14:43.028Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
11687041327,2023-01-13T13:33:58.783Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11687269242,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11687269242,2023-03-03T23:00:50.488Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11687269242,2023-01-17T07:37:36.382Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11687269242,2023-01-13T13:34:57.766Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11718732142,2023-01-24T10:47:47.415Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11722866091,2023-01-17T15:20:49.632Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11725106700,2023-06-20T06:57:36.149Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
11725106700,2023-05-03T07:10:27.365Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
11725106700,2023-04-05T16:04:54.931Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
11725106700,2023-02-06T14:10:18.552Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11725106700,2023-01-24T11:42:24.685Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11725106700,2023-01-18T22:36:32.273Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11731362449,2023-07-27T14:08:21.77Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11731362449,2023-01-27T17:12:49.724Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11731362449,2023-01-24T14:53:02.531Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11734740836,2023-01-18T19:51:59.403Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11744161349,2023-04-12T11:39:41.259Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11744161349,2023-03-27T19:10:42.686Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11745016639,2023-04-13T17:39:35.472Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11745016639,2023-01-18T16:07:13.08Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11750496114,2023-01-31T22:45:58.181Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11750496114,2023-01-18T21:00:47.904Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11750790416,2023-01-20T14:32:40.026Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11750790416,2023-01-18T19:46:09.499Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11756557390,2023-05-09T16:20:12.352Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11756557390,2023-03-10T15:38:33.873Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11756557390,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11756557390,2023-03-03T23:00:40.428Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11756557390,2023-01-26T15:55:17.74Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11756557390,2023-01-26T15:55:12.599Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11756557390,2023-01-19T02:16:34.157Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11764266314,2023-01-30T10:05:58.882Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11764266314,2023-01-19T16:31:49.357Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11764447292,2023-01-19T16:28:41.111Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11764729905,2023-01-19T16:33:41.754Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11765292444,2024-01-26T09:47:04.989Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11765292444,2023-04-05T10:47:06.954Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
11765292444,2023-03-24T14:26:48.53Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11765292444,2023-03-08T17:26:22.892Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11765292444,2023-03-07T13:44:11.731Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11765292444,2023-01-19T16:57:59.624Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11765679263,2023-05-23T16:40:52.014Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11765679263,2023-03-20T15:27:56.966Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11765679263,2023-01-23T22:13:36.823Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11769088269,2023-05-04T13:45:38.259Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11769088269,2023-02-28T18:36:14.389Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11776238629,2023-05-09T16:21:39.98Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11776238629,2023-03-10T15:38:38.01Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11776238629,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11776238629,2023-03-03T23:00:30.839Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11776238629,2023-01-30T09:41:06.348Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11776238629,2023-01-30T09:33:54.111Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11776409864,2023-05-09T16:17:49.382Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11776409864,2023-03-10T15:38:40.978Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11776409864,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11776409864,2023-03-03T23:00:21.971Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11776409864,2023-01-24T15:02:01.153Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11776409864,2023-01-23T17:34:11.477Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11780618908,2023-01-20T22:06:24.446Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11803025737,2023-01-23T18:47:43.661Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11815735358,2023-03-29T16:15:02.516Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
11815735358,2023-03-15T10:26:50.688Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
11815735358,2023-02-01T16:57:53.119Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
11815735358,2023-01-31T17:50:43.099Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11815735358,2023-01-25T11:27:08.648Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
11815735358,2023-01-23T14:43:47.262Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11818332588,2023-02-06T17:04:52.087Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11831233947,2023-06-30T21:52:15.916Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
11831233947,2023-06-29T17:01:58.777Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
11831233947,2023-05-25T20:57:58.472Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
11831233947,2023-05-08T14:20:52.406Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11831233947,2023-02-15T19:31:38.027Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
11831233947,2023-02-03T22:35:50.11Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11831233947,2023-01-31T20:08:03.717Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11831233947,2023-01-26T18:43:35.957Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11832310184,2023-02-15T13:52:16.93Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11832310184,2023-02-03T15:25:46.13Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11832696180,2023-04-14T14:20:29.311Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11832696180,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11832696180,2023-03-03T23:00:12.58Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11832696180,2023-01-27T12:54:36.408Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11832696180,2023-01-24T16:56:09.446Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11832696965,2023-06-12T10:01:13.524Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11832696965,2023-01-24T16:59:43.055Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11832700342,2023-01-24T17:19:14.099Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
11839902114,2023-01-31T18:47:53.074Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
11839902114,2023-01-30T23:03:10.766Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
11839902114,2023-01-30T23:03:05.392Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
11839902114,2023-01-30T23:01:25.493Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11839902114,2023-01-30T23:01:19.965Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11839902114,2023-01-27T00:24:54.127Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11850408468,2023-01-30T10:12:07.358Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11850408468,2023-01-25T22:34:54.714Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11879617304,2023-06-26T20:02:26.149Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11879617304,2023-04-26T13:51:22.494Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11879617304,2023-02-09T16:59:30.444Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11879617304,2023-01-30T18:19:03.32Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11879617304,2023-01-27T15:54:27.777Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11895262723,2023-03-21T09:31:42.863Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11895262723,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11895262723,2023-03-03T23:00:02.328Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11895262723,2023-02-02T16:08:26.047Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11895262723,2023-01-27T22:44:24.943Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11922829386,2024-01-16T15:23:42.701Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11922829386,2023-07-06T12:40:18.325Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
11922829386,2023-05-08T19:49:00.822Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11922829386,2023-03-16T20:08:05.673Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11922829386,2023-02-06T10:29:04.161Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11927508532,2023-04-05T13:08:34.421Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11927508532,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11927508532,2023-03-03T22:59:52.93Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11927508532,2023-01-31T10:52:52.989Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11927508532,2023-01-30T11:26:51.217Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11929768203,2024-01-29T11:22:26.082Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11929768203,2023-09-27T11:01:10.935Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
11929768203,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11929768203,2023-03-03T22:59:43.628Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11929768203,2023-02-22T14:29:00.669Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11929768203,2023-02-02T14:11:20.689Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11933146496,2023-02-22T16:45:26.427Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11933146496,2023-02-06T12:45:08.512Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
11933146496,2023-02-01T15:36:17.234Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11933146496,2023-01-30T20:18:16.144Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11938781718,2023-02-23T12:08:54.589Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11938781718,2023-02-03T19:41:34.568Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11944050207,2023-01-31T12:12:56.305Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11958898772,2023-03-16T20:09:09.672Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11958898772,2023-02-15T17:16:08.333Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11963756145,2023-05-22T17:44:15.738Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11963756145,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11963756145,2023-03-03T22:59:35.017Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11963756145,2023-02-27T19:46:29.03Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
11963756145,2023-02-03T16:22:58.629Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11972675841,2023-04-14T08:26:08.252Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11972675841,2023-02-01T22:37:42.063Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11991853393,2023-02-14T19:57:34.814Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
11995207086,2023-04-24T13:57:36.997Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
11995207086,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
