deal_stage_key,deal_key,deal_id,stage_created_at,pipeline_id,pipeline_name,deal_stage_id,pipeline_stage_name,stage_display_order
GnDVFxAHWpIwwdFJSUVye63XySf7yufRpdI696mIyLY=,MkAhgHYDRE1RK1VWj5hZHX9iXFywlDGocYZAPIXOBek=,12735282739,2023-03-27 19:58:32.085000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
Rxdq5ZHjxXRah3EQ6UpPjKSIfIrJ4Sw64ZPg1MyQgnc=,N23zZvAjmozWtO7yUQ67eRWzEGjt0YTMVGfmjkI0mF0=,12925122150,2023-04-11 15:11:13.808000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
WSyf5LcEHAwdXUGZFRFRxTc3SQKSlfLRZeKMqlqfDf8=,/q0TRe9tyD4S29Wp1nw+TJPKpENk2gFDZ0nRHs/N4h8=,12951812271,2023-04-12 16:10:14.750000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
5uxdGcGJD0hKSVePEEZC/w5OStvHPtnBFsbo40H4QHs=,m6M9rS/Yda0Y6AXjRUdFDco6BzwVJouRF+hdIlCenzA=,13037424216,2023-04-18 05:25:35.484000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
C1//qVs4+Xr1NAEwZXOR7jTo65db+O9zm530Fo4mGnY=,T5I6YM8NZilwXepBzgiNZtMCOMn38rKhLLNegcG4HKU=,13154480478,2023-05-04 21:08:39.692000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
BB3liYB3rxHgkbgc114899hnCWaJTPGprNtX/H5zXrg=,J0ITB0s+IqnysZpm2T6DYG0il8hePfdVbZRqrwy9Jx8=,13546806694,2023-06-05 16:26:15.818000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
AMrH94ZDvyh08WEHnIwR3DWkqBpv8KX+nHzRFQ4AxnY=,8syLvAymA2QYA9I1jVDrNJKpw+Ex1rt4474G2t7qF6A=,17213015557,2024-01-30 12:15:53.586000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
V6VCQmJDchG+G98G8puUG+gl9f8XfMHWXE8sZbQZbIs=,WBcBjmG/OZVhpoM/X9OD6ItFPUN9u3z/0wGZH0ZItdo=,11604974975,2023-01-11 21:24:13.195000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
hDE29u875FdVPpHzIYF7vzNBhR9LVw2LvWoXGeY/Zvc=,n1D/jSJeyBEPFcxYKmJD8y92BHV3dioLKabywU5Dj9k=,11677468211,2023-01-17 23:29:43.896000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
S0am82Y6aDFI7a6r0vZ0Y5BLgB4pW1HzsiytlZZnGRI=,gOSmmM5UAgslfF0YA8giOe9tLE7d0KW1TvofutGLMIw=,12950526525,2023-04-12 14:31:47.453000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
HAVZ0Z/iNtOUMVK3WWdHyEiawizNL0PRBWECaaPMMLo=,P45K9VR3sON3MHevrPG8k2iTHzQDl5Mu2pugBBbi5Kg=,14572931594,2023-09-12 15:28:30.067000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
XbERjbYVb0HRa+UeGu6mAEwZhhVUUxK/dgEOR2+xX0A=,goiBLwFPnDZ7gUVIW+3ZIiyxWZrUASU7z6+fOjbcKsA=,15608438610,2023-11-24 11:50:51.334000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
wmcuHyVcUiJDq6udmc6hfRDY+uQtBK9BpizTehuhaMI=,cT5T/ZCGz2YpjN1qcT73vyeATIzZ9XOo3Op7I+E7crI=,11638529912,2023-01-10 16:29:07.285000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
e54FU23RKdt39qP4g2MjXhdaM+IFTIS3dJaBkzOi2fQ=,JbC4x9/M0AtBBMvgW965l8JgNSxdqdR8aHAnxM5fV0M=,12104141960,2023-03-02 22:00:25.210000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
0Wh071IWU30GOxuUBKNebIxOSU/EqiCzAnSd0MjSD5o=,8Ha4ZXbHbPtx2sbIWsWuShTpy/k9QdBAqgkC0yOf+to=,12434781621,2023-03-23 15:09:27.503000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
XifOSgJ/hx2TGkNAKuBfJMWu9VpQIYhkhWGX5yZxmJo=,3pmKZTgjV7eQ5br7QIQQnDRxQAK3YdlaqsLw+wGfl2E=,12440687878,2023-03-22 17:51:58.518000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
xgx+n66gdwyIHfFa3ymoXfcQepq+lpCQZgj3LNyUU14=,8a2rvF2QFEVNhhCqDdvl7ItifidxbehMuHHc4R2l1Xs=,12528567858,2023-04-19 14:24:59.594000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
GZPyHPodkhydyPT1sAXe2wOLAVpj7OG0LreEt2+V1jA=,xX2R6m3NuizubDC7W9AJJBG+lXI7+B3kKv4ZZZcynoU=,12630748220,2023-03-21 10:39:10.634000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
WGVFXLWkURViL6bR3lAyXcDabgOTtNjFKM2OVtPj+xk=,cRTKydlkCOWDMgmCJ7HatT05W0vJbjGPX9UtCd7jrh8=,12741227332,2023-03-27 20:08:31.795000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
CLMyx9X2g45DLLr5wOJ7npUSju+8Q8x1kVKo3+nmKD8=,lyHgaD/yZ4Kl7dWc09OF+AHVtuksElpV7cMLkTJI1NQ=,13205460801,2023-05-02 13:49:28.352000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
M7/LN6yBA7997tGJt0MXGLXcn3GJt+5+9Ln2eepQ/Xg=,g/ZaJOY90nZ6xsZ5ZJZd2uTnLr8ppgYKT4ix3hbhuLs=,13246389102,2023-05-08 12:08:27.221000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
Im7zY8AoJuGz8z0+D3njxUHGqdk8sRyaF0iyEVE8Kag=,SifrZoBB6AE9mo5n0y6c4W9kGJJUDcFmVO50rEhhWs8=,13796363917,2023-06-21 17:32:47.623000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
cxK2usx6Y4145zPQ7dR0iPEQk+nw0sFs241rY1uhBZ0=,zV6klLMZD0t4BO988K++QLukagbhOzGXjVsgbddh7jc=,14611249189,2023-08-15 10:07:27.350000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
UHttpugD7w3Cyvho7Rh3A2U5PN+ry5uFsbWfKLOZPaI=,oNzyLtZqfjuJog2k1F3kHVmR56LiXcZ4wiOrX6JBR6E=,15202603097,2023-09-21 15:54:50.762000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
AA7Q12GbDmMmAGNEXXxLzfAtAZIvTe/VoWW6V+/Mvxo=,QvbIGNnvu0HW8CjRv+3eYa1xr/h0jOI8WzJ6YmySiBI=,15376593790,2023-10-02 15:31:08.535000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
F59BAE2sPO2zp/BhviSBWFqnrPM2rR6HrZvOdBu4agk=,Oo8laS7+H3AUy9EseKL0j1+KWDSoAwjnlC4clZu0/gM=,16799379628,2024-01-04 09:19:06.907000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
aDLMZksm4XtzmZcgY9B+glP3r+vcqbO4JCRd6M9Yeuc=,gGPYiXmGf4QdBKuSMc+FBylmTIlUJjWAAOMU7ITSYj8=,16973936780,2024-01-18 09:48:08.564000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
WEYLsi+qIFxlQLMm2sdS5yBYihVKvPsgf+dJbj7K+Rc=,7B2100kcDX0VcsjWCqEF+Lm0YC+Go8T0rrGXzPiAEjc=,11162388352,2023-03-03 23:03:10.008000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
pRwb4dqhfV5oOvk5LoW8wH4awdnicp9N3Z1f17krHas=,jus7iO7XfLBaANH2EAe4AzAbmBANbbvROhHlGaoZ4Ys=,12279660157,2023-02-27 14:16:05.152000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
PHvyIF1ms6MV5s4mzdYpNQX5sPBbA9HXE/dtNurBqFw=,9xZj2txI0FvXJEgNVA+eVcJCwrQViHIBn2tA7zOn8TE=,12861805347,2023-04-06 08:31:16.305000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
Nb+gXPHQa3DXBZz+HDyYrpLRAqWJnOZwF1LBisGtK/8=,F5ZJ29yjHCOQ8EXwNSuOnaULaqECcyk2EbzN1wrGW9w=,13068447380,2023-04-21 17:00:43.766000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
OA2s7+tX6ITKyTk/CCVHjJbl6eQ/HEUI86v4Trag34c=,VnGCYK8YjYjI3IolyaEzuie3wNY4DrFlIDaULFmP5mk=,13117913385,2023-06-01 15:45:18.392000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
PQGbaCkpGxvg11LofUobQfxPjNcxEFm3235+FvoeuyI=,k9hOOGbqcLdtd+vZnzUyMW+qjxrhlnVzdY/TQ9gYSWs=,13622548601,2023-06-07 22:58:59.190000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
yZYHJb17aLC8HtiayuQadQWubvd95b5EtT+dgNN2cfY=,735N1x3Q3ttF+OJZMzm1brx2sOtEehiunOA6kE8IUuQ=,14034065496,2023-07-12 10:15:34.755000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
0GxmuF9mwM0HYuOQznXorYfbCyTYlS3IRpJlH7SUGtE=,Tt7GaEC6YBfNuSCClIEDD0C7qocldwUyl4llthGzBU8=,16057814039,2023-11-23 16:49:17.376000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
CSprb2QARrWH1lpKJKN7s+3XY6Kd3K9i+WWqS8jRm3E=,aB7KebZa8d3t2kkEt+f0LjMUtS04MisR5urJxFEmY0k=,16867033465,2024-01-10 23:24:20.761000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
Tv/LOl40uYBc+Hxk4YSDAZ4IKnsUtFWDcSfY4u2lt5E=,Q3gtNEmx3KrXjZ8RwrbzhKR5tx+0KhiFBxpKCI+yqKU=,11510262285,2023-02-06 19:51:44.159000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
36ZzWrLfk0TFMZtZ3xpVwgEiirb1ghQ/snMioe2luO4=,e9BCPZYQWfoZ6JvSBMfOGTqeOvd7kqqo4zI9cMMbBws=,11765679263,2023-01-23 22:13:36.823000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
qmWagK01E2rcE0gXuLwS50mv582aKGKv0zZfszwWeHA=,N5idywFl0j9vTRhz9TBHZWOK8MgCIw7P/1CS1PKEyfU=,11958898772,2023-02-15 17:16:08.333000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
aPNgTqPoVs8bWVhdL7JFWOl/qLF8C76lge1oBaMYs9M=,ulOmj4kf7nRauddSxn6wvsDsSEcucbB7QIy8nO2FBoY=,13150537342,2023-04-26 20:31:02.603000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
aeAPlOk3NTbxWy2CtY1828zx1RMJm3Xvi9yJ5fa5DLk=,bYNu2E6p+kIwQgFP63ebRxDgcRzhoBZ7HkL+RhLenyQ=,13388452162,2023-05-19 15:08:40.292000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
r4vb6TjlSD7T7PcLNmi1nwWGlEgcU6J8bLHZNTueQq8=,GB81cNkJiSLYrCdw00Z+ypL2DU4cCdXvQ5ARfeEUcOc=,14568447338,2023-08-22 12:57:04.578000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
qAfcQWdfq+SjSs7uPReXIElNyCCmrXd5MafZKzgc1EQ=,k+7hQiI7Rm3OJlAn4xLSoJq9DxurwfLpmFB64aYaQbY=,15236866117,2023-09-28 22:15:39.113000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
DstAFAwc1rDhdTZiIKxpCprIldD3PJwG5zK2uqp4Ho4=,Xe9s/+roN6tFd4Mcw+ioGUkq15WlmfXk2AkB/0ZU7LI=,15549766932,2023-12-08 14:23:17.136000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
J2zLBLfavbd/m2XcvExizbOBY+BarRPW/XPQGQlwdLg=,hqiY7guZeK0p1VnySQT9cFCVFip6DIHFtA05/qLwD/U=,15894924641,2023-11-02 16:22:50.972000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
Vo+kSiBBK8YRzrkf5mG3ro/ZbC91z99KlYFJUE762EE=,b1Wuwv4lkuE7SLlGatAeFqANFjk9DOa0j7ehiyloKaE=,16487856437,2023-12-13 14:21:17.063000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
ETo6gVhbrNAzezrTLaqjCcHTCTgT5IYVmbqFiqGRznk=,5NOYlb0rNwCQHUC2FRzMzyVDuz7ZxFo/7+nkBytTiKU=,11929768203,2023-03-03 22:59:43.628000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
9fw4CuJRvqwifOBRShaEAW709WOnsdz9IbWOd6wtM7c=,Fsq21UTDvHrkc8HAybxP+9LeQLAZzga3stP5+qnoc70=,12156666500,2023-02-14 19:55:26.834000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
1WZ/6jbSsBvo6OgdYmJnpHWHDjrjNgLst7jj7iOeCdc=,OPfK2jbQHF3ryfi2CXFVuV9L0u3Py0khjeYw7lv2USc=,12342633391,2023-03-03 22:56:49.254000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
AGxETttxNxBlMbABXACx/oybANymdr0to+b1z6Gm1rA=,MTXHzenMd+F6sSnqpobVRJmkURk2ZGrBIyog78Ov/As=,12404878472,2023-03-09 16:12:20.806000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
VjPbsT6ohP5lj5L7zmHRsvZpuKy5Rts1rpu745QsEKs=,D6dqMSy1/keZSWjs+lG8xFPV2pjKIw/MAnQaOcILBr8=,13037425717,2023-04-18 06:01:09.826000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
ken5JW85nGYpCW/30OGXcS4gpxdWaDQXk9Lf5keRx5k=,K2fY/lhi1GrdkHqBGSySUIT2MirooG/QJ3voHzV9rtw=,13076448118,2023-05-24 13:36:21.097000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
y8p+q1GpY6dvsdRvQAc8oaHEbpbe692KzMsxMq0LCeA=,RbA3G+yrDQ87X7yLHiNcUegoZh9om6kL92Ka7Q+AVB8=,13187764917,2023-05-02 10:57:57.799000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
AMleMNE8n0gUo5Tk9wuYWtzG14Him/AmhQpLNlzMu3Q=,lNLFyzBLHfpdeLa5pH/eTL/eTzEQI26J6x0RhM0LFeU=,13376528941,2023-06-22 17:57:02.707000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
tRAoWVZFL1XO1LTVM2bnZfSZ5Y6YyqDVyoup5gKBHco=,9C2O1IxGQH8yzH2B0OZ96pifdn8YnOQfq9WUYjtjkQQ=,13392191623,2023-06-01 17:12:21.434000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
mqrvpLVeGKmtPcZjxCRNIwnCs+OMzaICVMqao8n3drU=,yRJk89iqWlsAa2KYUVzGGCS1cGxznZ8pTWZNwgKThEc=,13679717967,2023-06-12 17:01:06.064000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
+PKycef6EfyWaJSVF9JYUQLh0JZsd2biK9TTiNpLN7k=,oXVOQaaOj5RpTF7EtQzO/0S7mAn8X+grxetIznPxlKU=,16014264423,2023-11-22 16:26:36.119000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
eOqnqc2LCUkeMs3TJQO+sAuhC34YX9469RnV/4QdlgA=,Q+HTe/+giQf0mtD+OsvcLrKJRpNQZm8JfRZ4U8EnF0k=,16055852390,2023-09-01 13:25:47.418000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
MFWhpmGJKm215n9YPuGPvXdRxxL84f4WKvSXnYNBeIo=,JpELqhyFLrRpfW+RF9oaARxkYxPnuX2dBsjhbv+QwN0=,16159347099,2023-11-21 13:12:40.007000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
gXjfspF5SkhnuyuTo24OZrnBCzPDnn1+WXPh4sVsX+Y=,Fm404dwFwybEcK4l5dLC7tKp6rmixNgz/dBl9sg7Azs=,17271787635,2024-01-31 17:08:04.460000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
a/NikqrSTdQnkzzYck3Yftu06Z9e99D0Xg+gvPKC4BQ=,NR6hVmJkZVVprfPWQWUFepkY6WSoF/F+aCUSd/q6kJk=,11636893953,2023-03-03 23:01:01.743000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
lUKXmujOEOMYE979M1eG1dJKw/OWKtBc8v3vOFRwEUY=,Yk6pEtXsdfBTfmgy06NQPbMmA/rSO0dy7ToHNjZwzXU=,13205893401,2023-05-09 13:16:00.618000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
L4XUC5DwEFW85Q4X/tEveGBFMel+k+iiGQ31mhQsH9U=,eIkRIcfO/rvJLGILbpTsFXFTpbtmCeuar5CMCv+bVvs=,13677500700,2023-06-20 10:47:14.268000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
y4SA83G8EqDmk8jBpMHFpozMA3XN5ivZeMihKVZxC78=,0YvF7adhcWQDhCJvDSAcOoYzaTXyaT3qjCcUTIrcCvs=,14218594621,2023-07-19 23:03:21.014000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
rhR5OWX6V1i7LUTqR5LAUDPgbodEeftN+yDLwJstmSQ=,l/AtNm21dfF9euJaVAqOx+Qm9zlQEOVxV1ZMCncrSmc=,14353548925,2023-07-27 09:21:46.711000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
D8+Q9MrVJLVWx7fjPEIAn70rizvPU7BzlnDwy3nNudk=,/so0dlZbJxh+a7c4w7Ux/uUyMXORjtiZ4lbG9WwNmxw=,16463258143,2023-12-12 10:42:00.328000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
14sF3Ym9RYjKu/0X5P5DqMowF3wTlKZVOzWpOi6OUTo=,TRd2QKGy99yZ9vccEdf3S0IO4lLoE7r2/hET8Cq5f70=,12207709448,2023-02-18 15:59:26.004000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
nLfx+OzNED+b3yR9tY0Z0iCrLsXseNZ6VCcz/l1SH6g=,5rB/VJChRZ8f3SpbvGcOytiXUH9z+7MiK5ifnbleUDU=,12339754054,2023-02-28 17:34:30.325000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
Bl+1pjHyAisitshE8YATc4kxJQuAJOrE4hpr7abXT3o=,mIZJInCWyp9sxgD223cpCk1edtzqhpzIZ0d7iMLeu/I=,12504367401,2023-03-29 22:23:45.989000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
6cS5j4YHlWdwBK7cMAAPCbG4l+9hp2k+W3lWFsylAYk=,rw99MOuFVCAW1w4y8LMLMmsHIo/KyvLm69gLJNYXvAk=,12513866657,2023-03-13 12:50:37.501000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
GN/h6B17dzuT3IzTSMZa4t+iXc1YGI0Ark1rOeAaeV0=,kSe3HTQjmZkwVMoDwnqYDufsYQb1u+oUwI++k0VXci8=,12965716786,2023-04-13 15:44:42.692000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
YhzX0vf4rW7R3hZs7MaVJgrXwb/VI86gAEZRMLrx0vQ=,2497Vjg5E8NnDUKnurHQOBMi31JW/2xVrfiDzWaIMs0=,13076175528,2023-04-25 17:27:02.191000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
afU2jO01+lB3TDkRVjX5ZygORjuOKdhXo8qf2J8YZ34=,Dzr8I+r7RHsa9bvFk4F/GMdN3jSNNGdBSIFc747fzrI=,13721666394,2023-06-21 13:09:38.647000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
A738Mr5ecGYwln0cVm5ralg73496JkM9ejjWH+gwTK0=,BK2sP4S0bZzUbQpV6+6PK3KzTn0JftmMDY/Kh3ts/hM=,13899723788,2023-06-28 14:30:40.567000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
qgYhZTTDdNDbHs0ALdwX7JhCK0uffTp+DZX0ApvmQTQ=,uTb0qU3HczdnBLSEBa2LwP4jYG/egPfWh25RgWhZOqA=,15229777166,2023-09-25 08:22:34.397000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
yy6LV1poW415UwtbHqHv3oluySmeUCR6GNLxdYvoQ0g=,CF1zlJqX+a8g3bJR6ZxI3VauI6M1e/v0PiTlio9W6SQ=,15283187040,2023-10-02 15:06:57.952000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
sTVa63QS9NkmQGmpwUO7eM1XcPrsUMRsjR5UAoImubs=,8DtVMAvv6L16P0/I0rGWUDULkNiv37RSJjqtpIfMxA8=,15494697486,2023-10-06 16:51:05.145000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
Y9V5gmfWObJ8U81z1MUXv/BkPpHBEyFIbcJwA/N+WLA=,8M9i4h3FTlVtYybMT+irBcJZMfnc2FP9QpFFJnV2ReI=,15726671752,2023-10-24 23:27:50.034000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
x2zWRWF2vO0gAov9aMtuLnMp1rGm8Vn5w48WnOlCmOU=,yWAj3SzhxOVbA5hirJXsSBEW8TpGVxTX6VO33vKOMmw=,16203094402,2023-12-04 16:10:23.192000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
QSP8DYFE41gE2cmKCpZ7UEYqCA+AnaRQbsdQI9q8gxc=,xMR8QH2Vb64EO1lsMkkAOgMTwARmCjiYMTPJk1jqUIo=,16382754447,2023-12-06 10:27:02.382000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
r0hK61YfrQVCidyTGfxgKejEvag5V+ziEoXmJlaS1Ck=,IzTaPk+2fsRLeiSKV04EcJYKsXIW61UE0bRBoEcpMBc=,11258190509,2023-01-04 21:29:31.885000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
0TyXa16uAajbvh6LN1CiK7NXafpFcfvPZzJ4TOE+Yt8=,2ARop0nB3kawmoiObKVLfdc67CGrCBzS2mg7ePsgSew=,11557860263,2023-01-03 16:28:11.079000 UTC,DEFAULT,MID MARKET PIPELINE,4daa2fd1-df21-4779-853f-fe0b8acb2c85,DISCOVERY,5
